feature_id	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Colon_Transverse_Mixed_Cell	Colon_Transverse_Mucosa	Colon_Transverse_Muscularis	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Liver_Hepatocyte	Liver_Mixed_Cell	Liver_Portal_Tract	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pancreas_Acini	Pancreas_Islets	Pancreas_Mixed_Cell	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate	Small_Intestine_Terminal_Ileum_Mixed_Cell	Spleen	Stomach	Stomach_Mixed_Cell	Stomach_Mucosa	Stomach_Muscularis	Testis	Thyroid	Uterus	Vagina	Whole_Blood
expr::SS18	39.334800	35.525200	49.560000	54.597900	49.132500	53.330300	38.000800	13.748100	11.679000	15.491100	20.856500	17.643400	12.496800	12.623400	13.620200	15.459700	13.498700	13.603000	24.749100	15.629900	40.168300	54.947600	55.654600	46.239300	52.165200	37.168400	28.270300	24.694500	22.685000	34.674500	36.231600	37.714000	36.380300	48.106700	16.773500	10.248000	21.954400	29.576300	20.682800	21.012100	19.296900	47.743300	39.955600	34.904600	6.292300	62.797500	67.887900	11.558600	11.613900	27.378000	10.304300	41.380900	46.620300	49.721000	48.539400	33.431500	64.058000	34.665900	37.635700	25.659400	25.055000	19.725600	31.683000	42.116000	55.776600	54.693600	45.568400	6.686880
expr::SSX1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.438900	0.282851	0.000000	0.000000	0.000000
expr::SSX2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.138746	0.027603	0.000000	0.000000	0.000000
expr::STAG2	23.202600	18.718400	13.087400	21.972800	20.787000	27.105900	21.298800	8.492680	7.070180	8.547650	23.537500	18.844400	7.441880	8.117790	8.275530	8.890210	8.487500	7.454740	18.901000	9.707240	21.668500	30.585000	41.616600	23.195400	29.733500	23.351800	16.223600	15.510200	9.935170	17.061000	19.665500	14.292500	19.446600	23.976900	7.136260	4.312190	6.392180	10.596500	4.793260	3.755430	4.742960	16.924400	23.265300	17.037000	11.236700	28.709700	31.813500	6.362330	3.531900	12.571600	4.468700	14.342400	17.322500	17.985800	18.114600	17.911600	20.168800	15.727300	17.239700	10.971800	10.723500	6.081760	15.287700	5.834930	25.962900	29.359400	23.187400	16.320400
expr::STAT3	115.063000	128.717000	70.447600	134.393000	114.503000	133.135000	90.803300	17.136000	16.580800	18.743200	29.576000	31.144900	20.242800	18.708200	14.372800	23.752300	17.507900	14.962200	32.273500	22.008400	115.125000	65.563000	102.364000	80.950000	92.110200	88.300200	66.289200	57.267700	40.618600	76.243300	89.181400	80.441000	91.537800	121.765000	44.671200	37.442600	45.920300	55.269800	75.899600	96.864200	111.700000	123.255000	160.229000	77.249200	58.020200	121.753000	98.932500	31.949900	20.678400	41.529100	25.760700	73.743000	84.989100	75.208800	81.132000	78.689300	62.023300	56.169200	98.746500	46.865200	41.064100	23.593700	86.654800	32.537800	101.932000	105.954000	91.846200	101.590000
expr::STAT6	148.215000	135.437000	129.688000	190.221000	174.357000	193.847000	207.911000	9.405390	12.329300	16.201800	3.888630	6.005980	25.088700	20.775400	8.733380	7.435470	16.365300	11.376200	12.187100	9.533010	135.836000	142.299000	174.353000	188.401000	217.201000	172.510000	137.760000	122.870000	113.672000	155.007000	178.615000	140.189000	163.862000	202.764000	49.143500	23.107300	68.311100	110.841000	59.416800	62.749500	57.129900	174.984000	194.834000	122.996000	10.372700	172.923000	228.448000	33.900200	40.719300	43.154600	36.100300	31.079200	184.398000	158.234000	154.387000	171.785000	279.247000	168.424000	232.772000	107.490000	101.622000	74.822500	170.830000	36.392600	146.844000	213.069000	186.905000	199.522000
expr::STIL	0.809749	0.829147	0.605459	0.501907	0.641229	0.353991	0.673622	0.402338	0.488032	0.563198	0.941426	0.986813	0.787858	0.733662	0.470952	0.452919	0.610825	0.476036	0.564963	0.402682	1.026070	5.813480	20.892700	1.380110	0.856777	0.388615	2.416440	3.987050	4.815570	0.797089	0.341938	3.000850	0.375525	0.874080	0.264135	0.173926	0.438397	0.788098	0.339433	0.435688	0.394448	2.373600	1.083420	2.314340	0.187369	0.791595	0.862310	0.350083	0.541077	0.568242	0.428059	0.661669	1.342190	2.062840	1.732850	2.628250	2.830050	3.829660	2.049620	0.732576	0.822624	0.865374	0.444364	8.677910	0.906767	0.748070	1.724780	0.228410
expr::STK11	27.883200	23.506000	27.058500	31.164100	28.334500	32.007300	31.513700	14.817100	18.777300	14.451500	51.546000	52.226000	21.767100	21.517900	14.343000	14.255100	15.392000	12.655200	12.155200	12.452300	28.107700	25.214500	28.654700	32.782800	39.752100	29.060500	27.758700	35.248200	29.876200	31.957300	26.384600	25.432800	24.848700	38.533500	17.228700	12.836800	15.673700	30.573900	13.678000	15.275500	14.500000	29.733300	30.470100	22.420200	35.616100	37.876400	39.251700	10.031300	12.660300	19.339100	12.116600	33.699700	37.342300	29.800900	31.909700	28.855500	53.921500	38.212100	42.845800	23.310100	29.757700	24.595700	30.300000	119.473000	37.842900	40.555800	32.976300	26.754900
expr::STK19	21.475100	18.824100	27.201300	25.793800	23.438000	24.482800	21.549700	8.291230	10.130600	8.490170	27.440800	29.978200	13.845400	12.794200	7.445000	10.041200	9.470180	7.595750	10.087400	8.453240	21.822300	17.075400	12.114100	24.353500	27.841300	23.553300	15.312900	12.477700	10.609300	25.104600	21.440700	20.255700	21.241500	28.845500	8.059100	5.236410	15.622900	18.230400	11.168800	13.381300	13.802500	25.314700	22.785500	16.204100	4.703470	28.543700	32.811900	9.089690	9.563970	16.796300	10.935600	28.199300	24.805000	30.167700	32.831700	16.194300	22.363900	15.890800	24.942100	15.348000	15.981000	13.439500	20.078300	34.931600	28.450400	27.185200	23.266600	8.756530
expr::SUZ12	18.965300	16.340800	14.408200	17.888600	17.001900	20.675400	17.690900	6.033150	6.610090	7.228670	25.188900	20.592300	6.832800	8.428590	5.997390	7.547090	7.685300	5.800660	9.135960	6.567250	19.031400	30.054200	63.403900	17.785400	21.542800	21.639100	16.264200	14.732200	11.428600	16.393400	19.882900	17.173500	20.746600	20.513500	6.880130	4.697080	8.129750	11.900700	7.318320	6.060980	6.625600	21.369500	22.122900	15.433200	6.915420	21.065100	19.277000	6.446650	6.582560	10.179700	5.404770	14.377200	17.138900	17.736300	16.805500	20.916500	33.268800	18.423500	22.123800	13.866100	13.132300	9.986940	14.286800	33.267500	22.315700	26.653800	20.211400	6.342080
expr::TACC3	4.938010	5.659160	4.322830	3.646720	5.063170	2.153850	4.715390	1.461400	1.823770	1.700520	4.846240	4.922080	2.350920	2.352230	1.744930	2.390070	1.466790	1.561910	5.753660	2.503860	4.092400	21.556800	66.960100	6.672290	5.420710	4.195110	6.913440	9.564650	8.538490	4.875620	3.715680	13.901900	4.163870	5.927950	2.264340	1.697350	2.162130	4.853430	2.580120	2.039570	1.954840	9.364590	11.509200	4.537160	1.004600	4.269660	4.026500	1.202250	1.535770	2.811260	1.534320	5.554230	4.663400	5.754580	5.501030	12.821000	41.702100	21.715500	32.141800	3.968110	4.309270	3.293760	4.332700	79.158200	4.752110	4.632580	7.493850	60.104800
expr::TAL1	11.408400	11.662500	3.037940	1.939100	4.552590	2.296600	4.251950	1.903590	1.437430	1.664480	0.847282	1.185220	1.918950	1.443720	2.104070	2.553220	1.588910	1.354160	4.060210	4.209930	10.790600	0.013791	0.014008	6.246500	6.949440	3.201000	2.892410	1.951890	0.959306	2.417850	5.295370	2.300050	5.165280	7.149340	2.993670	2.717620	4.011360	4.141720	0.950117	0.751156	0.762342	7.754780	24.663800	1.846020	1.174230	5.081830	2.123680	0.599069	0.460355	1.037270	0.620270	2.931720	3.847930	2.326320	2.863260	4.498940	2.387930	3.582810	12.731600	2.356080	2.156790	0.913158	3.216380	2.517110	12.080300	9.080570	4.570680	8.129630
expr::TBX3	22.958800	21.981000	256.144000	3.923820	5.694270	5.096010	97.688200	1.546590	1.710090	2.269760	1.048660	1.880750	3.087180	2.183960	1.924870	3.036110	1.642350	2.378550	2.195150	2.839990	47.669600	43.104900	0.046701	83.311600	83.601900	13.618700	10.782500	7.553440	6.329880	8.049700	11.229000	4.130550	8.485500	53.188100	6.302860	7.443940	7.345220	22.116600	20.809600	23.255800	18.608800	12.235500	68.046800	32.327200	7.946910	13.397900	80.805200	1.903250	1.184910	3.701060	2.237340	12.067000	154.192000	23.115800	26.447100	27.126500	4.288090	22.981100	12.357500	5.972240	4.262510	2.505110	7.167910	3.161030	122.018000	63.546400	68.029100	0.066586
expr::TCF3	22.058300	17.100000	10.808900	19.070200	20.160700	28.818800	23.574900	7.865590	7.391830	8.294170	12.736600	14.556100	9.062810	7.404810	6.760870	6.938650	7.478580	7.197340	9.531340	6.407140	23.136800	41.887800	105.976000	28.918500	43.570000	25.180700	24.112600	21.772400	21.263000	19.280300	17.187900	18.262000	17.107000	29.884900	7.415850	5.272170	10.882400	21.634300	5.499710	5.564610	5.407980	25.523600	25.116300	20.312000	7.375790	30.136400	37.028200	8.287770	9.225990	9.885450	8.648100	22.965500	26.408300	26.500700	26.862600	31.330100	107.678000	47.254500	49.662300	16.114200	15.350600	12.906300	13.876700	78.542000	34.461400	36.332200	27.258900	13.727300
expr::TCF7L2	33.842200	21.813400	8.557480	30.645200	26.093300	39.230200	16.444800	4.358920	5.352460	4.800570	3.514990	4.907900	6.420170	6.528690	3.348920	5.936240	5.960890	4.025860	3.885590	4.238610	30.252700	15.589500	0.364243	15.043900	29.007300	20.851800	21.473900	23.392000	26.360100	17.664800	14.999400	9.277370	13.505300	24.672300	6.371800	3.243080	5.217140	10.841400	9.575620	9.996670	7.858740	16.905500	19.100100	14.394600	3.336220	24.605200	30.337900	4.848360	5.659210	5.892540	4.324090	11.760600	17.388200	15.380800	19.436700	17.511100	5.462910	12.604600	20.094600	12.960500	10.880800	7.841930	17.800300	10.201700	20.068000	36.733900	17.808400	2.601330
expr::TET1	0.922175	0.606398	0.273327	0.561406	0.556145	0.356818	0.547674	0.337507	0.296369	0.369233	1.161040	1.295830	0.353886	0.319165	0.336954	0.372140	0.336770	0.311714	0.723994	0.350459	0.877732	1.379900	0.783245	0.915406	1.452710	0.745194	0.349657	0.177301	0.098489	0.371590	0.727896	0.242739	0.566049	1.268070	0.307259	0.153275	0.186935	0.451728	0.149572	0.075821	0.062444	0.229769	0.410567	1.387550	0.107986	2.782560	1.802040	0.147576	0.107136	0.175946	0.109325	0.606346	0.941978	0.538698	0.621563	0.310081	0.392778	0.246700	0.309534	0.357736	0.311919	0.129405	0.575152	0.405820	1.109590	1.273410	0.939439	0.043900
expr::TET2	4.938990	4.884350	2.865110	5.801790	5.533870	5.026410	4.842770	1.366090	1.190340	1.467700	1.748460	2.093150	1.445530	1.383360	1.393600	1.943830	1.517640	1.212760	2.724580	1.666980	5.399690	4.533890	12.954500	9.942850	9.230880	4.568300	4.252420	3.812450	3.720450	3.176090	4.885760	7.707280	4.395490	8.830170	2.354580	1.193850	2.117060	3.413130	1.383690	1.152490	0.855176	6.840200	8.541120	6.711600	1.955730	8.933100	6.636930	1.556130	1.575100	3.882490	1.394340	7.258080	5.746280	10.359600	10.318200	5.771270	6.135860	4.632540	8.445800	2.838290	2.170690	1.354880	3.105370	1.563130	6.467390	9.702810	10.538000	9.328680
expr::TFE3	91.676700	93.272600	84.171400	102.116000	96.092100	93.553100	84.050000	35.947500	48.992200	38.879100	65.691700	65.502500	57.121500	57.038100	30.147400	39.902500	45.548100	32.142000	35.400200	35.955300	78.954000	93.517600	37.800100	77.953600	106.393000	82.716800	49.291700	33.868100	22.556200	76.130700	101.556000	43.787900	104.713000	116.450000	30.342400	15.904300	35.709800	51.308600	21.002200	27.190200	21.738300	72.538800	101.772000	40.726100	23.771400	111.749000	102.712000	12.753700	13.345600	31.207000	14.659100	76.938900	73.301400	56.839100	57.447700	44.760500	51.289300	40.668900	80.566800	31.634300	40.814300	19.376600	113.287000	26.330100	91.826700	113.749000	77.951500	121.209000
expr::TGFBR1	17.675400	13.671700	7.008260	49.919300	35.418900	38.616600	15.659200	3.556700	2.825730	3.762430	16.237600	13.594600	2.536880	3.196530	3.590520	5.808610	3.198940	3.055190	11.633400	7.129930	15.018900	25.976100	11.293400	15.371900	21.103500	31.561700	15.765700	12.922600	5.921740	35.302200	19.595300	13.319500	21.083200	19.476900	6.719010	3.145780	5.543540	9.273210	4.982560	5.251100	5.553570	24.152400	25.657900	13.061200	5.569720	21.915500	17.282500	4.237590	3.002490	6.403370	3.645690	15.283000	17.222200	7.509680	9.069460	14.157600	15.761900	13.081300	16.618200	12.591400	19.781100	6.855400	74.485100	15.736700	13.957600	26.612800	17.610900	14.611300
expr::TGFBR2	228.042000	214.789000	57.528500	180.261000	187.690000	147.813000	107.588000	5.133660	4.476400	7.215070	3.085510	3.743630	4.793800	4.942510	6.434060	6.509060	4.707030	7.607960	11.924500	11.369000	196.454000	267.628000	0.841099	72.292500	98.297600	132.757000	77.085100	51.639600	20.263300	85.269500	125.873000	25.733900	129.798000	104.272000	63.712700	38.609800	48.090700	46.761000	12.372300	10.527600	16.254400	76.882700	160.824000	59.949200	16.050100	186.938000	31.490400	20.786300	12.631900	10.777300	20.954800	21.803300	61.708200	40.253700	48.724300	99.077200	88.112900	78.929700	92.768500	53.237700	46.856200	29.044800	62.911800	8.923320	156.272000	128.326000	71.509900	37.370800
expr::TMPRSS2	0.027235	0.032475	0.034389	0.049432	0.051392	0.027872	5.002820	0.033764	0.026942	0.030670	0.022292	0.042722	0.025299	0.021631	0.023603	0.048978	0.023687	0.017732	0.014831	0.024463	4.527740	0.021430	0.042863	4.822030	0.257349	0.217894	55.248300	161.937000	182.103000	13.025100	0.087460	23.831300	0.066145	0.666283	0.020507	0.018350	25.433800	31.838200	11.015000	8.993220	9.760620	28.414800	38.546600	36.927900	0.016175	0.039660	0.079984	41.475000	46.373500	15.676500	42.891600	1.550190	166.199000	4.047880	6.082500	38.179400	1.956110	84.829200	0.071506	97.577200	126.539000	137.825000	0.765474	1.683380	17.052400	0.087022	3.673050	0.024670
expr::TNFRSF14	97.930700	77.009400	89.701900	47.018300	67.855600	39.803800	98.386000	8.856180	12.107900	7.300550	9.652210	14.897800	21.715500	16.228200	12.976000	8.052250	6.808910	7.188730	13.810800	9.472040	105.668000	14.920700	165.978000	117.965000	153.109000	103.471000	121.742000	135.694000	169.946000	140.157000	77.695100	45.013300	62.837400	143.572000	22.161200	13.529000	85.925900	96.658700	49.350800	50.129700	34.953000	237.670000	166.289000	77.840900	6.611140	95.538000	88.276700	15.553100	22.682100	51.046400	22.013500	65.195500	152.051000	60.133100	55.026100	163.548000	284.668000	196.393000	247.513000	75.408500	85.035800	78.914600	78.067400	25.169200	108.523000	105.857000	106.941000	108.157000
expr::TP53	22.654900	18.113200	13.695600	18.895600	20.346800	20.729200	24.328100	3.798930	3.162970	4.074650	2.040470	2.487790	3.734190	3.011900	2.881400	3.133540	3.451960	3.408620	4.209660	3.957210	24.174400	33.396200	77.484500	26.011800	30.579400	14.852800	17.768800	16.444000	15.374200	13.422800	14.314500	25.839900	12.671900	29.356400	5.943070	3.730450	6.134290	12.015800	6.852660	7.378300	7.331330	19.744000	17.072800	19.175000	5.527330	24.243500	33.079100	7.260560	6.360330	4.776200	7.365450	8.457900	20.769400	35.341500	37.449100	18.847100	32.686500	18.371500	27.951500	12.878100	10.524900	9.727910	12.183400	14.861400	19.934500	30.026500	25.547000	8.673570
expr::TP63	0.364542	0.192033	0.113312	0.221614	0.460517	0.605939	9.682240	0.072625	0.068344	0.091661	0.070984	0.099458	0.078914	0.070442	0.105931	0.110421	0.084164	0.067974	0.099454	0.080643	4.742920	0.069992	5.355360	48.423800	0.589591	0.311661	0.142621	0.046001	0.027769	0.087839	0.204679	70.961300	0.196731	0.289174	0.205910	0.141214	0.153266	0.080458	0.074104	0.034210	0.030680	0.238587	0.619900	15.122000	14.315600	1.756300	0.147245	0.029873	0.000000	0.017593	0.003878	0.355704	18.904300	139.892000	116.886000	0.242818	0.333228	0.133198	0.163871	0.080210	0.030082	0.007872	0.104834	2.530650	0.386018	0.304316	78.886700	0.050170
expr::TPM3	50.039200	48.237400	34.704600	22.891000	32.954700	19.246100	27.881500	24.343400	34.626100	22.130700	30.527300	30.003600	29.385500	38.864100	17.739400	23.860600	27.623800	18.426600	31.004100	22.456900	41.108100	90.836600	121.938000	33.000000	26.393000	16.308000	37.823700	50.666100	48.602100	15.430500	18.565300	42.345200	17.558600	29.547500	41.383700	9.743070	20.244900	22.781400	10.705800	13.826800	16.036200	56.346100	72.404800	31.032400	589.137000	52.403800	20.403600	11.405900	9.350120	24.488000	10.526900	19.032400	23.946900	34.411600	35.010700	44.291700	59.463400	50.582500	68.652800	25.411300	26.689900	23.857600	14.244200	30.368500	37.053000	29.437300	36.625200	91.025700
expr::TRAF7	44.615800	42.716000	38.470100	42.872700	43.960100	42.492300	56.768800	13.617900	18.722400	15.664300	44.133100	56.220000	27.146100	23.070800	14.579300	14.101700	16.929500	12.807600	10.846800	10.945200	46.948500	90.246700	69.752300	58.915500	63.692000	60.437700	49.767900	52.115500	38.900100	49.693700	57.246000	71.079600	56.843900	66.923400	16.380600	10.814300	23.379300	31.690000	26.861100	32.110100	36.211800	45.308100	58.256600	50.914600	21.983800	47.511500	45.694300	22.963400	17.548100	26.961700	19.851200	48.723400	44.312300	64.932300	69.955800	51.368700	39.485500	49.278600	52.828200	42.673500	41.471700	32.319800	46.077600	31.806300	51.548200	60.793900	59.414900	28.433400
expr::TSC1	15.518700	12.008700	14.122700	14.244200	14.618700	14.875500	16.989100	7.292600	10.142300	10.401200	41.496900	44.023600	16.322500	14.078600	7.958770	9.981420	11.081500	8.196110	9.726290	8.263410	15.602300	17.155800	12.721300	18.298500	22.837300	17.397900	12.390300	9.725480	9.992620	13.784900	15.455600	10.298400	14.354900	21.557200	6.354960	6.641000	8.823680	19.187000	5.407700	5.414960	3.930050	13.326300	17.049100	12.290700	8.247290	28.209000	27.947100	5.965090	6.445280	9.458940	5.721610	23.106700	18.669100	17.885400	19.205000	14.710000	24.318200	13.373600	19.480200	11.297800	9.864420	7.889240	11.824900	26.836700	26.788300	23.110100	17.952000	3.798880
expr::U2AF1	0.825735	0.756440	0.344078	0.719838	0.603552	0.656958	0.618850	0.097979	0.107384	0.146916	0.541012	0.589813	0.171784	0.159677	0.128039	0.133285	0.215500	0.125767	0.189730	0.133709	0.817060	0.795713	0.930564	0.818758	0.980219	0.641245	0.539839	0.469902	0.486594	0.607221	0.562633	0.508612	0.518860	1.049310	0.242696	0.113307	0.216036	0.165965	0.244502	0.260283	0.224598	1.205880	1.141150	0.651116	0.223837	0.984572	1.048220	0.458038	0.485735	0.537419	0.324070	0.820029	0.569646	0.899358	0.737180	0.786682	1.425220	1.091820	0.817246	0.512529	0.515443	0.423830	0.678465	0.479376	1.114240	0.895318	0.714148	0.401983
expr::VHL	18.787900	16.790900	19.590300	17.328100	17.528500	12.740000	18.617700	15.958400	17.274600	14.148500	40.195700	31.020600	13.964000	19.093900	15.983700	19.099100	16.925000	11.738100	18.158800	11.823600	19.825700	29.496300	48.062800	22.087200	27.722900	16.416800	16.899300	16.948700	15.694400	14.378100	15.190900	19.279100	14.177800	22.560400	7.373940	4.703610	10.220800	16.259900	11.336400	10.852800	10.961000	27.709800	25.155400	19.791600	6.957320	21.746100	25.012300	8.642440	9.301670	10.858000	7.899560	23.425400	26.067300	21.024500	21.047000	24.269800	65.490200	33.766800	37.325800	14.333300	12.734600	10.620800	12.998000	21.124500	26.974400	25.909700	23.262600	22.570300
expr::WT1	0.008103	26.077700	0.126741	0.053578	1.053970	0.000000	0.048235	0.004366	0.015744	0.523422	0.019634	0.066306	0.025634	0.032216	0.013137	0.021354	0.563410	0.358787	0.000000	0.011740	0.014469	0.000000	0.147270	9.908770	31.282200	0.376175	0.115574	0.131131	0.010188	0.619700	0.382380	0.009579	0.258641	71.682900	2.283520	1.148120	9.086670	2.086290	0.035086	0.012399	0.025451	0.262893	0.084474	0.000000	0.005538	0.006619	58.286700	0.046112	0.021751	0.000000	0.050460	0.010971	0.253170	0.010646	0.000000	0.021310	0.000000	0.000000	22.541100	0.029384	0.049478	0.000000	0.213108	36.223500	0.026951	97.913700	8.535030	0.000000
expr::XPO1	23.046000	21.497600	17.813500	27.655500	27.667500	27.692100	27.501000	11.374200	12.488300	12.800100	37.320800	35.399000	14.508100	15.920700	10.746300	15.072000	14.782600	9.951290	17.448600	12.134000	23.033500	60.648700	73.942800	32.073300	46.008700	24.327900	19.812600	15.921900	13.944900	18.533900	22.831300	21.373400	22.039000	41.364900	10.345000	7.399810	10.285500	17.987500	9.832650	9.765790	10.641000	21.879700	26.759800	16.505800	12.698300	42.129500	46.429700	10.494500	13.549500	22.280400	11.514800	25.888600	22.208100	24.751000	22.602000	23.785800	49.394500	26.165200	27.141600	15.353500	14.866200	10.506900	14.829100	40.727300	28.066200	43.162500	29.455700	6.590800
